cell_id	Sample	Growth pattern	Tumor	Tumor front	Region	Clusters	x	y	display_hgp	display_class	is_tumour	display_class_new
33999	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9605.556	5290.3335	dHGP	Non-tumour context	FALSE	Other tissue
34000	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6077.5137	8878.878	dHGP	Non-tumour context	FALSE	Other tissue
34001	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	7460.5386	7448.077	dHGP	Non-tumour context	FALSE	Other tissue
34002	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10465.728	4492	dHGP	Non-tumour context	FALSE	Other tissue
34004	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	7570.5835	7376.4165	dHGP	Non-tumour context	FALSE	Other tissue
34006	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	6215.591	8745.853	dHGP	Non-tumour context	FALSE	Other tissue
34008	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9731.375	5228.5	dHGP	Non-tumour context	FALSE	Other tissue
34009	ENC-P02-S03	EHGP	False	False	Liver	MΦ	4629.9287	10357.357	dHGP	Non-tumour context	FALSE	Other tissue
34011	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9668.571	5317.5356	dHGP	Non-tumour context	FALSE	Other tissue
34012	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10708.038	4237.654	dHGP	Non-tumour context	FALSE	Other tissue
34013	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	6853.8613	8212.056	dHGP	Non-tumour context	FALSE	Other tissue
34014	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10839.286	4164.357	dHGP	Non-tumour context	FALSE	Other tissue
34015	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	7090.2	7954.2	dHGP	Non-tumour context	FALSE	Other tissue
34017	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	6400.619	8686.35	dHGP	Non-tumour context	FALSE	Other tissue
34020	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	6653.886	8394.296	dHGP	Non-tumour context	FALSE	Other tissue
34023	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6074.893	9010.232	dHGP	Non-tumour context	FALSE	Other tissue
34024	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9140.16	5947.24	dHGP	Non-tumour context	FALSE	Other tissue
34026	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9637.296	5420.5684	dHGP	Non-tumour context	FALSE	Other tissue
34028	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	7921	7173	dHGP	Non-tumour context	FALSE	Other tissue
34029	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11168.909	3926.6545	dHGP	Non-tumour context	FALSE	Other tissue
34030	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	858.6667	5358.2666	dHGP	Tumour-region context	TRUE	Other tissue
34034	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	3855.9167	11251.444	dHGP	Non-tumour context	FALSE	Other tissue
34035	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9347.52	5831.88	dHGP	Non-tumour context	FALSE	Other tissue
34038	ENC-P02-S03	EHGP	False	False	Portal tissue	MΦ	6993.5	8208.473	dHGP	Non-tumour context	FALSE	Other tissue
34039	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5800.269	9406.077	dHGP	Non-tumour context	FALSE	Other tissue
34040	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6661.4287	8573.429	dHGP	Non-tumour context	FALSE	Other tissue
34043	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9286.728	5883.727	dHGP	Non-tumour context	FALSE	Other tissue
34044	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5071.385	10146.808	dHGP	Non-tumour context	FALSE	Other tissue
34045	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9716.477	5508.5713	dHGP	Non-tumour context	FALSE	Other tissue
34046	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9039.412	6163.5293	dHGP	Non-tumour context	FALSE	Other tissue
34047	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5338.524	9847.333	dHGP	Non-tumour context	FALSE	Other tissue
34048	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	8298.294	6947.4707	dHGP	Non-tumour context	FALSE	Other tissue
34049	ENC-P02-S03	EHGP	False	False	Liver	CAF3	4466.9	10780	dHGP	Non-tumour context	FALSE	Other tissue
34051	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	8084.393	7159.893	dHGP	Non-tumour context	FALSE	Other tissue
34053	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5605.4375	9659.8125	dHGP	Non-tumour context	FALSE	Other tissue
34056	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5821.1	9488	dHGP	Non-tumour context	FALSE	Other tissue
34058	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7489.72	7823.68	dHGP	Non-tumour context	FALSE	Other tissue
34059	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6737.3823	8578.706	dHGP	Non-tumour context	FALSE	Other tissue
34060	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9425.342	5892.5	dHGP	Non-tumour context	FALSE	Other tissue
34064	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5740.1924	9635.077	dHGP	Non-tumour context	FALSE	Other tissue
34065	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6631.517	8726.379	dHGP	Non-tumour context	FALSE	Other tissue
34066	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5451.3335	9917.286	dHGP	Non-tumour context	FALSE	Other tissue
34067	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11020.293	4356.927	dHGP	Non-tumour context	FALSE	Other tissue
34068	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5982.5	9425.637	dHGP	Non-tumour context	FALSE	Other tissue
34069	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6849.8613	8517.692	dHGP	Non-tumour context	FALSE	Other tissue
34070	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9778.167	5606.8887	dHGP	Non-tumour context	FALSE	Other tissue
34071	ENC-P02-S03	EHGP	False	False	Liver	CAF2	3856.2222	11542.944	dHGP	Non-tumour context	FALSE	Other tissue
34073	ENC-P02-S03	EHGP	False	False	Liver	MΦ	3986.875	11421.5625	dHGP	Non-tumour context	FALSE	Other tissue
34074	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	1641.7826	4638.4346	dHGP	Tumour-region context	TRUE	Other tissue
34077	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9779.059	5686.1763	dHGP	Non-tumour context	FALSE	Other tissue
34078	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7036.42	8410.086	dHGP	Non-tumour context	FALSE	Other tissue
34083	ENC-P02-S03	EHGP	False	False	Liver	MΦ	6221.6	9299.1	dHGP	Non-tumour context	FALSE	Other tissue
34085	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	4460.4443	1825	dHGP	Tumour-region context	TRUE	Other tissue
34086	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9669.8	5894.08	dHGP	Non-tumour context	FALSE	Other tissue
34087	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6078.66	9497.905	dHGP	Non-tumour context	FALSE	Other tissue
34088	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11721.887	3893.4546	dHGP	Non-tumour context	FALSE	Other tissue
34089	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9871.223	5732.148	dHGP	Non-tumour context	FALSE	Other tissue
34090	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10742.15	4830.1	dHGP	Non-tumour context	FALSE	Other tissue
34092	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	8146.231	7280.385	dHGP	Non-tumour context	FALSE	Other tissue
34097	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6690.0625	8894.8125	dHGP	Non-tumour context	FALSE	Other tissue
34100	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	4506.9375	11134.6875	dHGP	Non-tumour context	FALSE	Other tissue
34102	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9571	6093.3887	dHGP	Non-tumour context	FALSE	Other tissue
34103	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	11254.52	4378.4	dHGP	Non-tumour context	FALSE	Other tissue
34105	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6167.9585	9482.042	dHGP	Non-tumour context	FALSE	Other tissue
34107	ENC-P02-S03	EHGP	True	False	Tumor	CAF2	3217.1316	3039.9473	dHGP	Tumour-region context	TRUE	Other tissue
34109	ENC-P02-S03	EHGP	False	False	Portal tissue	CAFγ	8538.826	7144.0435	dHGP	Non-tumour context	FALSE	Other tissue
34110	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF3	8346.546	7339.727	dHGP	Non-tumour context	FALSE	Other tissue
34111	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	6893.0933	8715.303	dHGP	Non-tumour context	FALSE	Other tissue
34113	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF3	8951.111	6767.222	dHGP	Non-tumour context	FALSE	Other tissue
34114	ENC-P02-S03	EHGP	False	False	Stroma	NCγ	10436.786	5390.0713	dHGP	Non-tumour context	FALSE	Other tissue
34116	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6327	9395.467	dHGP	Non-tumour context	FALSE	Other tissue
34118	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	1046.4445	5279.722	dHGP	Tumour-region context	TRUE	Other tissue
34119	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10420.833	5301.75	dHGP	Non-tumour context	FALSE	Other tissue
34120	ENC-P02-S03	EHGP	False	False	Liver	CAF3	6694.75	9045.75	dHGP	Non-tumour context	FALSE	Other tissue
34121	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10761.214	4977.7144	dHGP	Non-tumour context	FALSE	Other tissue
34123	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	10510.737	5240.421	dHGP	Non-tumour context	FALSE	Other tissue
34128	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10120.393	5762.5356	dHGP	Non-tumour context	FALSE	Other tissue
34130	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	2067.6	4213.7	dHGP	Tumour-region context	TRUE	Other tissue
34132	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11309.556	4543.9775	dHGP	Non-tumour context	FALSE	Other tissue
34136	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7784.098	8113.039	dHGP	Non-tumour context	FALSE	Other tissue
34141	ENC-P02-S03	EHGP	True	True	Tumor	MΦ	427.19446	5844.6807	dHGP	Tumour-region context	TRUE	Other tissue
34143	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11884.071	4067.6606	dHGP	Non-tumour context	FALSE	Other tissue
34144	ENC-P02-S03	EHGP	False	False	Stroma	NC3	11383.5	4554.125	dHGP	Non-tumour context	FALSE	Other tissue
34145	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11741.417	4232.146	dHGP	Non-tumour context	FALSE	Other tissue
34146	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	11843.312	4129.4443	dHGP	Non-tumour context	FALSE	Other tissue
34148	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6846.054	9162.838	dHGP	Non-tumour context	FALSE	Other tissue
34149	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6723.5347	9332.638	dHGP	Non-tumour context	FALSE	Other tissue
34150	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	12004.81	4029.3809	dHGP	Non-tumour context	FALSE	Other tissue
34151	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10363.667	5614.5	dHGP	Non-tumour context	FALSE	Other tissue
34157	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6653.5776	9391.533	dHGP	Non-tumour context	FALSE	Other tissue
34159	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8496.444	7551.6387	dHGP	Non-tumour context	FALSE	Other tissue
34160	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10148.353	5967.1177	dHGP	Non-tumour context	FALSE	Other tissue
34161	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	4795.6294	11263.777	dHGP	Non-tumour context	FALSE	Other tissue
34165	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6638.778	9504.723	dHGP	Non-tumour context	FALSE	Other tissue
34170	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	4883.2856	11270.904	dHGP	Non-tumour context	FALSE	Other tissue
34171	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8897.474	7230.079	dHGP	Non-tumour context	FALSE	Other tissue
34172	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7413.871	8750.839	dHGP	Non-tumour context	FALSE	Other tissue
34175	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8086.3096	8066.881	dHGP	Non-tumour context	FALSE	Other tissue
34177	ENC-P02-S03	EHGP	False	False	Liver	MΦ	4649.1113	11565.056	dHGP	Non-tumour context	FALSE	Other tissue
34178	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10940	5309	dHGP	Non-tumour context	FALSE	Other tissue
34180	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5620.25	10620.25	dHGP	Non-tumour context	FALSE	Other tissue
34181	ENC-P02-S03	EHGP	False	False	Liver	MΦ	8240.134	7985.6665	dHGP	Non-tumour context	FALSE	Other tissue
34184	ENC-P02-S03	EHGP	False	False	Stroma	NC2	12253.4	4002.9333	dHGP	Non-tumour context	FALSE	Other tissue
34188	ENC-P02-S03	EHGP	False	False	Stroma	NC1	10285.471	5983.2354	dHGP	Non-tumour context	FALSE	Other tissue
34189	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6439.977	9837.954	dHGP	Non-tumour context	FALSE	Other tissue
34190	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10065.35	6211.8	dHGP	Non-tumour context	FALSE	Other tissue
34191	ENC-P02-S03	EHGP	False	False	Liver	CAFγ	8714	7594.1177	dHGP	Non-tumour context	FALSE	Other tissue
34192	ENC-P02-S03	EHGP	False	False	Liver	MΦ	6580.9443	9698.111	dHGP	Non-tumour context	FALSE	Other tissue
34193	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11628.68	4653.72	dHGP	Non-tumour context	FALSE	Other tissue
34194	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5919.3667	10351.267	dHGP	Non-tumour context	FALSE	Other tissue
34195	ENC-P02-S03	EHGP	False	False	Liver	MΦ	6663.8887	9640.037	dHGP	Non-tumour context	FALSE	Other tissue
34199	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	11567	4795.6665	dHGP	Non-tumour context	FALSE	Other tissue
34200	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6344.343	10009.2	dHGP	Non-tumour context	FALSE	Other tissue
34201	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	9473.529	6903.647	dHGP	Non-tumour context	FALSE	Other tissue
34203	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8116.0444	8255.022	dHGP	Non-tumour context	FALSE	Other tissue
34204	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7212.773	9195.409	dHGP	Non-tumour context	FALSE	Other tissue
34211	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9033.444	7392.3335	dHGP	Non-tumour context	FALSE	Other tissue
34214	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12509.154	3904.5898	dHGP	Non-tumour context	FALSE	Other tissue
34219	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	9454.728	7004.6816	dHGP	Non-tumour context	FALSE	Other tissue
34220	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	11545	5196.706	dHGP	Non-tumour context	FALSE	Other tissue
34222	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11044.75	5424.222	dHGP	Non-tumour context	FALSE	Other tissue
34223	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5345.0527	11143.368	dHGP	Non-tumour context	FALSE	Other tissue
34224	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7514.816	9017.342	dHGP	Non-tumour context	FALSE	Other tissue
34227	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11361.583	4946.8335	dHGP	Non-tumour context	FALSE	Other tissue
34231	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5595.8696	10923.913	dHGP	Non-tumour context	FALSE	Other tissue
34232	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6011.7	10505.9	dHGP	Non-tumour context	FALSE	Other tissue
34233	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10912.8	5592.5	dHGP	Non-tumour context	FALSE	Other tissue
34235	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5196.5864	11415.827	dHGP	Non-tumour context	FALSE	Other tissue
34237	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5544.6924	10985.77	dHGP	Non-tumour context	FALSE	Other tissue
34243	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7656.294	8939	dHGP	Non-tumour context	FALSE	Other tissue
34244	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5090.263	11507.579	dHGP	Non-tumour context	FALSE	Other tissue
34246	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8765.523	7802	dHGP	Non-tumour context	FALSE	Other tissue
34247	ENC-P02-S03	EHGP	False	False	Portal tissue	MΦ	9240.818	7372.606	dHGP	Non-tumour context	FALSE	Other tissue
34248	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7508.07	9148.279	dHGP	Non-tumour context	FALSE	Other tissue
34252	ENC-P02-S03	EHGP	True	False	Tumor	CAF2	243.76923	6133.885	dHGP	Tumour-region context	TRUE	Other tissue
34253	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12454.23	4195.385	dHGP	Non-tumour context	FALSE	Other tissue
34255	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11194	5469.5	dHGP	Non-tumour context	FALSE	Other tissue
34257	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10779.261	5910.4346	dHGP	Non-tumour context	FALSE	Other tissue
34259	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6216.7646	10480.647	dHGP	Non-tumour context	FALSE	Other tissue
34263	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	3297.6765	3153.9707	dHGP	Tumour-region context	TRUE	Other tissue
34265	ENC-P02-S03	EHGP	False	False	Liver	CAF3	4127.6875	12605.3125	dHGP	Non-tumour context	FALSE	Other tissue
34266	ENC-P02-S03	EHGP	False	False	Liver	CAF2	8825.765	7883.2354	dHGP	Non-tumour context	FALSE	Other tissue
34268	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	12167.728	4604.364	dHGP	Non-tumour context	FALSE	Other tissue
34269	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9093.875	7634.125	dHGP	Non-tumour context	FALSE	Other tissue
34270	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9438.782	7337.582	dHGP	Non-tumour context	FALSE	Other tissue
34271	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	9978.048	6763.476	dHGP	Non-tumour context	FALSE	Other tissue
34275	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5545.6665	11202.444	dHGP	Non-tumour context	FALSE	Other tissue
34276	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5557.643	11279.893	dHGP	Non-tumour context	FALSE	Other tissue
34277	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11813.883	5000.636	dHGP	Non-tumour context	FALSE	Other tissue
34278	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9557.685	7251.0527	dHGP	Non-tumour context	FALSE	Other tissue
34279	ENC-P02-S03	EHGP	False	False	Liver	CAF3	9745.083	7118.1665	dHGP	Non-tumour context	FALSE	Other tissue
34289	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11168.6875	5704.375	dHGP	Non-tumour context	FALSE	Other tissue
34291	ENC-P02-S03	EHGP	False	False	Liver	CAF1	5895	11020.454	dHGP	Non-tumour context	FALSE	Other tissue
34298	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	12161.23	4743.904	dHGP	Non-tumour context	FALSE	Other tissue
34300	ENC-P02-S03	EHGP	False	False	Liver	MΦ	4394	12498.929	dHGP	Non-tumour context	FALSE	Other tissue
34302	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	10866.616	6063.5234	dHGP	Non-tumour context	FALSE	Other tissue
34303	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6516.5	10432.272	dHGP	Non-tumour context	FALSE	Other tissue
34305	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11913.18	5033.18	dHGP	Non-tumour context	FALSE	Other tissue
34312	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5705.2	11317.733	dHGP	Non-tumour context	FALSE	Other tissue
34317	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	12145.621	4844.9653	dHGP	Non-tumour context	FALSE	Other tissue
34319	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	12270.393	4719.51	dHGP	Non-tumour context	FALSE	Other tissue
34320	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	11015.92	6072.82	dHGP	Non-tumour context	FALSE	Other tissue
34323	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	11138.333	5882.9165	dHGP	Non-tumour context	FALSE	Other tissue
34325	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11263.909	5796.5	dHGP	Non-tumour context	FALSE	Other tissue
34328	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6577.413	10488.956	dHGP	Non-tumour context	FALSE	Other tissue
34330	ENC-P02-S03	EHGP	False	False	Liver	CAFγ	7990.85	9057	dHGP	Non-tumour context	FALSE	Other tissue
34331	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	11816.75	5213.125	dHGP	Non-tumour context	FALSE	Other tissue
34333	ENC-P02-S03	EHGP	False	False	Stroma	NC2	13100	3991.3333	dHGP	Non-tumour context	FALSE	Other tissue
34338	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6335.25	10800.429	dHGP	Non-tumour context	FALSE	Other tissue
34339	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12507.151	4529.4243	dHGP	Non-tumour context	FALSE	Other tissue
34341	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7924.5386	9137.923	dHGP	Non-tumour context	FALSE	Other tissue
34342	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6123.1665	11032.917	dHGP	Non-tumour context	FALSE	Other tissue
34343	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF1	11758.4	5438.033	dHGP	Non-tumour context	FALSE	Other tissue
34345	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	12647	4480	dHGP	Non-tumour context	FALSE	Other tissue
34348	ENC-P02-S03	EHGP	False	False	Liver	MΦ	6428.0454	10779.046	dHGP	Non-tumour context	FALSE	Other tissue
34349	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8127.76	9082.12	dHGP	Non-tumour context	FALSE	Other tissue
34354	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	5179.1875	12008.125	dHGP	Non-tumour context	FALSE	Other tissue
34357	ENC-P02-S03	EHGP	False	False	Portal tissue	MΦ	11893.714	5299.75	dHGP	Non-tumour context	FALSE	Other tissue
34360	ENC-P02-S03	EHGP	False	False	Liver	CAFγ	9333.939	7857.0605	dHGP	Non-tumour context	FALSE	Other tissue
34362	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12957.706	4214.1763	dHGP	Non-tumour context	FALSE	Other tissue
34365	ENC-P02-S03	EHGP	False	False	Liver	MΦ	9423.893	7782.2144	dHGP	Non-tumour context	FALSE	Other tissue
34366	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7945.9443	9234.111	dHGP	Non-tumour context	FALSE	Other tissue
34370	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	12439.2	4797.8286	dHGP	Non-tumour context	FALSE	Other tissue
34372	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9711.464	7561.4287	dHGP	Non-tumour context	FALSE	Other tissue
34373	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	12847.1	4443.2	dHGP	Non-tumour context	FALSE	Other tissue
34377	ENC-P02-S03	EHGP	False	False	Liver	CAF3	6444.625	10851.125	dHGP	Non-tumour context	FALSE	Other tissue
34384	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	11884.818	5425.3184	dHGP	Non-tumour context	FALSE	Other tissue
34386	ENC-P02-S03	EHGP	False	False	Liver	CAF2	12295.185	4991.579	dHGP	Non-tumour context	FALSE	Other tissue
34388	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9488.148	7824.852	dHGP	Non-tumour context	FALSE	Other tissue
34392	ENC-P02-S03	EHGP	False	False	Liver	CAF2	12467.741	4993.185	dHGP	Non-tumour context	FALSE	Other tissue
34395	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	13223.357	4152.143	dHGP	Non-tumour context	FALSE	Other tissue
34397	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8810.667	8602.2	dHGP	Non-tumour context	FALSE	Other tissue
34399	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	12195.768	5178.8374	dHGP	Non-tumour context	FALSE	Other tissue
34401	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9731.5	7641.9165	dHGP	Non-tumour context	FALSE	Other tissue
34407	ENC-P02-S03	EHGP	True	True	Tumor	MΦ	683.86487	5796.6484	dHGP	Tumour-region context	TRUE	Other tissue
34409	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7575.6216	9788.838	dHGP	Non-tumour context	FALSE	Other tissue
34410	ENC-P02-S03	EHGP	False	False	Portal tissue	MΦ	11922.05	5540.45	dHGP	Non-tumour context	FALSE	Other tissue
34413	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	12071.765	5321.5884	dHGP	Non-tumour context	FALSE	Other tissue
34416	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6243.55	11163.75	dHGP	Non-tumour context	FALSE	Other tissue
34420	ENC-P02-S03	EHGP	False	False	Liver	CAF1	4943.8887	12510.167	dHGP	Non-tumour context	FALSE	Other tissue
34421	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	11197.806	6265.0557	dHGP	Non-tumour context	FALSE	Other tissue
34422	ENC-P02-S03	EHGP	False	False	Liver	MΦ	7857.091	9631.454	dHGP	Non-tumour context	FALSE	Other tissue
34423	ENC-P02-S03	EHGP	False	False	Liver	MΦ	6860.5884	10606.883	dHGP	Non-tumour context	FALSE	Other tissue
34427	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9007.71	8493.451	dHGP	Non-tumour context	FALSE	Other tissue
34432	ENC-P02-S03	EHGP	False	False	Liver	MΦ	12361.5	5146.7144	dHGP	Non-tumour context	FALSE	Other tissue
34435	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7365.273	10101.728	dHGP	Non-tumour context	FALSE	Other tissue
34444	ENC-P02-S03	EHGP	False	False	Stroma	NC1	12825.125	4762.125	dHGP	Non-tumour context	FALSE	Other tissue
34445	ENC-P02-S03	EHGP	False	False	Liver	CAF2	5245.25	12317	dHGP	Non-tumour context	FALSE	Other tissue
34455	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11776.2	5771.6665	dHGP	Non-tumour context	FALSE	Other tissue
